"We recommend that you revisit the doctor for writing to confirm that there was indeed an accident, due to which you were unable to work (they are not called. ""Sick"", it is only proof of a doctor)."	"When recommend that you visit the particular doctor again and have the doctor issue written confirmation that an injury actually occurred, which made you unable to work (not a ""sickness confirmation"", but only a document from the physician)."	-0.00432529228982747	0.6933333333333334	0.9686893110767029	0.5111111111111111	0.97727036	0.7687760591506958	0.88418436	0.79945743	0.6094765130931428	0.9063927	0.9125763	0.8703249	0.8239393	-0.1913749873638153
The exact price is 43 405 Kč.	The exact price is CZK 43,405.	0.770243286675062	0.8571428571428572	0.9364258596317664	0.6191984998215584	0.97544247	0.8380687832832336	0.89160705	0.92619485	0.6744485734795124	0.93096006	0.8269773	0.9721944	0.9032175	0.29406702518463135
When me they answered, I was in shock completely I panicked.	When I got the information back I was gobsmacked and in the worst state of panic possible.	-0.105675178846206	0.7142857142857143	0.9357375987621283	0.3333333333333333	0.9053803	0.7169569730758667	0.6997129	0.55035853	0.5486100280364549	0.8696737	0.7236983	0.6080547	0.8251415	-0.27781081199645996
When I walked around, I realized that this year was doing to support my family, and I began to appreciate him more.	When I walked round it, I realised that he had done that for years and years to put food on the table, and my estimation of him went up.	-0.402920768760157	0.7450980392156863	0.9694870310302314	0.375	0.9494734	0.793250322341919	0.78522384	0.489081	0.5548007065029845	0.62639034	0.74965185	0.64386564	0.50192404	-0.7732645869255066
70 years ago, the Czechs and Slovaks have landed at Dunkirk.	70 years ago Czechoslovaks landed at Dunkerque.	0.0223883022525394	0.7777777777777778	0.9603282955513804	0.4014460713892427	0.91028893	0.8650777339935303	0.9252125	0.9089151	0.6136426468284447	0.87537277	0.8148615	0.9210321	0.9038017	-0.2768946886062622
It is a boy , likes to sport , but it cannot do it because of their very .	He is a boy, he likes sports but he can't take part because of his knee.	-0.954603834271421	0.8823529411764706	0.9338634890392516	0.4493981747446281	0.8812668	0.8325515985488892	0.8729778	0.83894473	0.6363068221999804	0.84793746	0.80137295	0.8344817	0.84799474	-0.9506874084472656
Even then, Abbott had no connection with his own case.	But even then Abbott didn't make the connection with his own case.	0.544183779647612	0.8695652173913043	0.9606458346653983	0.5714285714285714	0.95657784	0.8903210759162903	0.926031	0.9642469	0.6794651822946017	0.9167359	0.91676915	0.94139314	0.9153824	0.5536736249923706
"""I remember when I was screaming"" Damire, run, run! ', but I was convinced that I heard."	'I remember I was shouting to him 'Damir, run, run away' but again I was so sure he had not heard me.	-0.380635680466288	0.7894736842105263	0.962493221892531	0.5185185185185185	0.96901256	0.8386945724487305	0.87925404	0.8141504	0.6269766218610987	0.6920215	0.90339124	0.8588314	0.62003076	-0.17215818166732788
Another Czech translation of the American atheist vloggera Arona Ra.	Another translation into Czech of a writing by American atheist vlogger AronRa.	0.446625123668938	0.7272727272727273	0.9412466973572403	0.5384615384615384	0.91070175	0.8553826212882996	0.9081035	0.9519861	0.6794600378132757	0.94692814	0.8851063	0.89291185	0.94368464	0.16804079711437225
In Ashdod, a city in the south of the country, the employees of the nursery, which has hit a rocket, was removed from the wall of the fragments, and gradually await the return of the children.	"In the southern city of Ashdod, employees at the ""Pashosh"" kindergarten, which was struck by a rocket, removed shrapnel marks off the walls and slides ahead of the students' arrival."	0.135271841860366	0.8181818181818181	0.9836164569187431	0.4722150540257098	0.9705013	0.8078504800796509	0.8828916	0.81699723	0.6099149635991022	0.88010937	0.88422287	0.73525685	0.8448149	-0.38076841831207275
It looked like they were waiting for trouble, which did not happen.	They seemed to expect a car crash and it didn't quite happen.	0.0761318808910244	0.72	0.9373634984565303	0.21428571428571425	0.9295018	0.7995220422744751	0.77443004	0.7391756	0.5807456661047421	0.74966913	0.8153472	0.709923	0.66556597	-0.2451210469007492
The photos included a picture of the living room, in which a pig resting on the sofa with his head.	The particulars featured a picture of the living room of the house - which included a pig with its head resting on a settee.	0.476494140594804	0.8837209302325582	0.9800962923322557	0.68	0.9795109	0.876133143901825	0.87625325	0.85014445	0.6541870835188739	0.90082514	0.92172056	0.85628074	0.9301127	0.0764680951833725
In each of the following picture focusing on a small area of the previous image; it helps to become visible.	On each subsequent image, we will focus on the small area of the previous image; we will enlarge it so that it becomes visible.	-0.111176487575916	0.8181818181818181	0.958982893894266	0.48148148148148145	0.9428713	0.8227814435958862	0.8816335	0.8483667	0.6237737942291927	0.8478592	0.8864439	0.8279553	0.7472456	-0.08305779099464417
It will serve as a good example in Italy to be handmade chess with the cribbage board about the size of 42 x 42 cm.	A good example is a chess set handmade in Italy with a 42 x 42 cm playing board.	-0.214053796135607	0.6976744186046512	0.9613668963046229	0.5097663975677493	0.9259223	0.8187705874443054	0.8589981	0.90946484	0.6284617448685886	0.93712705	0.88427156	0.8742303	0.9284099	0.14871494472026825
And people blindly would not have to believe it because consistent would be supported by verifiable and true evidences and because she would zjevovat a deep morality and a wisdom far exceed all human limits.	And you wouldn't need faith to believe it, because it would be consistent with all evidence and demonstrably true, revealing profound morality and wisdom far beyond contemporary human capacity.	-0.54165911145759	0.7692307692307692	0.9739994478945273	0.4980549361539613	0.97513705	0.7911489605903625	0.8796231	0.82141227	0.6214987955516457	0.8963503	0.8689431	0.84718156	0.9183031	-0.15747711062431335
Mostly there is routine matters as necessary bringing pots from a summer storage back to classes and to nafasovat chalks.	Most of this has been routine preparation, such as bringing flowers from their summer storage areas back to the classrooms and preparing chalk.	-0.373182308742638	0.6976744186046512	0.9704602862807564	0.4	0.94364965	0.7959436178207397	0.87328804	0.69928306	0.580960809011752	0.8624552	0.77615803	0.6873053	0.8877176	-0.14996373653411865
He it that storm weather contributed to overdue arrival, Virgina, Airlines, Melbourne, to Adelaide, has.	The squally conditions are believed to have contributed to the delayed landing of a Virgin Airlines flight from Melbourne to Adelaide.	-0.770640734617223	0.6666666666666667	0.9130792741526313	0.3181818181818182	0.86276543	0.7373454570770264	0.8353626	0.715053	0.5661185213450209	0.7735373	0.7030637	0.73753554	0.68521786	-0.05867752805352211
Leaders Norwegian cruise and prestige cruises on request ( s ) for comment said , Apollo refused to comment on the situation .	Norwegian Cruise and Prestige Cruises representatives did not respond to requests for comment, while an Apollo spokesman declined to comment.	-0.562734939358552	0.717948717948718	0.948801028593968	0.3909121512006618	0.9388029	0.764054536819458	0.8568094	0.8339533	0.6316295461446062	0.9201481	0.86211264	0.76074404	0.9201908	0.22705522179603577
On the top of a long and varied Tarabus, who are going to the car.	Jaromír Tarabus, for you are preparing a car, was also at the top for a long time.	-1.12900941883223	0.75	0.9461596808479146	0.45	0.93199044	0.722733736038208	0.67144823	0.65149987	0.5544224137663638	0.70806146	0.7092839	0.4541251	0.598412	-0.9238309264183044
It's fun.	It's good fun.	0.876991027442581	0.8571428571428572	0.9878150048634611	0.8	0.9479329	0.9499417543411255	0.9133433	0.94645494	0.7685741257333536	0.9890804	0.95856375	0.88846827	0.9935557	0.7050451040267944
Campaigners for women's rights to abortion, together with the Association of American obstetricians and gynecologists and the American Medical Association says that the need to have this permit puts the doctor requirements that are not medically necessary.	Abortion rights campaigners, along with the American College of Obstetricians and Gynecologists and the American Medical Association, say admitting privileges laws impose medically unnecessary requirements on doctors.	0.311275863306978	0.7384615384615385	0.9744758927459113	0.35826565528689464	0.95451283	0.8409867882728577	0.9271343	0.919978	0.6337597874725823	0.8429456	0.9457584	0.90795773	0.8466326	0.01804303750395775
Please inform that Hamas aims to liquidate the State of Israel, and this at any price.	Get informed that Hamas' goal is to liquidate the State of Israel at any cost.	0.443149169500774	0.7741935483870968	0.9729044301920059	0.6100943872002131	0.96342534	0.886381983757019	0.9028816	0.88930905	0.6878483066918163	0.9703834	0.8904578	0.903087	0.97020376	0.3937514126300812
Three miles into the objectives will be hurt, but it is necessary to really work.	The three kilometers to the finish are going to hurt, but it is really necessary to make it.	-0.332964208231484	0.9090909090909091	0.9724558327412979	0.5	0.9652015	0.8660924434661865	0.878698	0.84730035	0.6275033822358572	0.94693613	0.83230096	0.8435103	0.9237898	0.09449158608913422
An only real aid to Gaza and it also of this not troubled area he is, to deprive her of Hamas and to disarm it.	The only true way of helping Gaza, and the tense region, is to remove and disarm Hamas.	-0.0851836059390274	0.6190476190476191	0.9538146611101308	0.38757844934529234	0.95773184	0.7537834048271179	0.8028022	0.82065195	0.5785234613162834	0.8525558	0.78996545	0.8574494	0.87453485	-0.1444244086742401
He knew very little about him.	He was very unknowable.	0.00232307334601618	0.8	0.8733224091150048	0.40219202762138356	0.8445528	0.8055675625801086	0.6991232	0.67920053	0.6132010665207723	0.6618722	0.67426217	0.7373352	0.3387155	-0.30767524242401123
"Who wouldn't be looking forward? ""he said as he stepped forward in front of the press."	"Who would not look forward to it?"" he said when he appeared before reporters in his team uniform."	0.210647894617575	0.8571428571428572	0.9512589090362874	0.42857142857142855	0.936917	0.8437774777412415	0.8303322	0.77821666	0.6083731331654966	0.7366313	0.894887	0.84181935	0.6643274	0.09465214610099792
After 2013 at the office of President , promised uhuru Kenyatta that prevent corruption in government .	President Uhuru Kenyatta pledged to curb corruption in the public service after taking office in 2013.	-0.206005987245622	0.7096774193548387	0.9705352930818697	0.47058823529411764	0.95258003	0.7996890544891357	0.8200915	0.8752091	0.627501211903907	0.9126365	0.7652235	0.825699	0.91946274	0.25675255060195923
We were fast, but I didn't go through the vint.	We were fast, but I didn't go through with it.	-0.166619174973295	0.9090909090909091	0.9818210371583905	0.8461538461538461	0.97693104	0.9324542880058289	0.8838669	0.92281294	0.6899688117878808	0.8984127	0.8666345	0.9082339	0.85470545	0.16141130030155182
Write to us for discussion, if you liked the route and what you say on the situation in the finish.	Please write to us in the discussion forum whether you liked the route and what your thoughts are about the situation with the finish point.	-0.107710577335345	0.8	0.9740249499974167	0.5769230769230769	0.97565836	0.8548729419708252	0.8954245	0.87239397	0.663168107460243	0.9087195	0.90168947	0.86331356	0.91630393	0.30721715092658997
Scientists, however, fear that the lava tube could open, even in places where it is located under the ice.	However, scientists are worried that the lava tunnel could open up in places where it is below ice.	0.816709217162404	0.9189189189189189	0.973215647539384	0.5594601846762877	0.97136164	0.899845540523529	0.9220388	0.9142589	0.7017194277120564	0.9263783	0.94993305	0.9389714	0.93904907	0.45383620262145996
In this case , the link clear .	The link in that case was clear.	0.444715159623221	0.7692307692307692	0.9640160784900297	0.5	0.9528504	0.8243043422698975	0.8417265	0.8641165	0.6001346249642008	0.94679725	0.75695175	0.77448374	0.9777243	0.5625373125076294
It is rumored that you've gotten for several months by pro-Russian separatists great authority and even the confidence................................................. As well as in the Ukrainian company.	A.cz: Word has it that in just a few months you have gained a lot of authority in dealings with the pro-Russian separatists and even their trust, just like in Ukrainian society.	-0.243399214676424	0.7213114754098361	0.9574566541652727	0.34285714285714286	0.9518417	0.6935426592826843	0.79016083	0.72623706	0.598348985983298	0.8533425	0.692677	0.6422628	0.82325876	-0.5624029040336609
Damir then flew to London according to (zaniklý newspapers News of The World, by where time prime minister Tony Blair its wife, Cherie, he was declared and by a winner, Bernardo's Children).	Damir was later flown to London (by the now defunct News of the World newspaper) to be crowned a Barnardo's Children's Champion by then premier Tony Blair and wife wife Cherie.	-0.479022538492923	0.7272727272727273	0.979695583222392	0.5468462491643371	0.9674592	0.7421658039093018	0.9007069	0.8654428	0.6029727137034073	0.93879163	0.72084856	0.91075927	0.8712662	-0.21146364510059357
Scientists can continue their work.	The scientists can continue in their work.	0.974154006746142	0.8333333333333334	0.9670919587534962	0.625	0.9534629	0.9264474511146545	0.9707617	0.9812413	0.6900976083847056	0.9664014	0.9133269	0.9764757	0.9828473	0.7642781734466553
The four gospel were accepted, and sixteen others were rejected by the simple hand of a hand, as if the fact was to accept or reject the vote.	Four gospels were accepted and sixteen more were rejected, all by a show of hands, as if the facts of the matter could be evaluated or dismissed by popular vote.	0.166408586921784	0.8620689655172413	0.9797638952170987	0.5454545454545454	0.9755591	0.8248345851898193	0.87432164	0.8215808	0.629458557619013	0.8843126	0.9126864	0.86059505	0.8494902	0.34795770049095154
She worked for a string of nine years, from 1978 to roku1987, ever vigilant in two stores on the section with clothes - one of the places was the flagship company, the shop on Oxford Street.	She worked for the chain for nine years, from 1978 to 1987, supervising clothes sections at two sites - one of which was the flagship store on Oxford Street.	-0.227093960700035	0.8253968253968254	0.9877668700215071	0.5597630628325723	0.9816411	0.834852397441864	0.9370083	0.9411346	0.6172995929482824	0.9209675	0.84600455	0.96639186	0.8639833	0.10580356419086456
At once, the question arises as to how this perceptive point is, with the obvious fact, that we are seeing the three dimensions of the space.	This immediately gives rise the question of how this discovery by Kaluza goes together with the obvious fact that we see three dimensions of space.	-0.120753258902698	0.7450980392156863	0.9574295888227949	0.4946561072079469	0.95933783	0.8046082854270935	0.8271332	0.78184	0.6358179012021313	0.8909396	0.8823096	0.7820977	0.88471675	-0.1590145379304886
The authors of this book, of course, didn't know.	Obviously the authors of this book didn't.	0.308036635451817	0.7777777777777778	0.9390909696028636	0.4986958576677425	0.9530951	0.8749566078186035	0.86438525	0.8568092	0.6801719511234255	0.87173826	0.89222056	0.894364	0.7901136	-0.17327962815761566
Paris SG also speculated on the interest.	Interest from Paris SG was also speculated about.	-0.110656466798288	0.8	0.9157094744131278	0.5555555555555556	0.9316786	0.8539435863494873	0.8762823	0.9813399	0.6658508357771151	0.96242374	0.87770444	0.9058125	0.97124135	0.36801186203956604
A delay of aircraft subsequently the delay of other flights a flight of a company Emirates from Dubai and of the flight of the company Qantas from Sydney caused.	That flight's delay caused the subsequent delay of a few other flights, including an Emirates flight from Dubai and a Qantas flight from Sydney.	-0.165251663883883	0.7037037037037037	0.9693179219359995	0.6297017414619639	0.9601181	0.8213573694229126	0.9103044	0.93276334	0.6391820736144764	0.9538388	0.88137805	0.94391745	0.94144726	0.1298029124736786
This darlinga forced to Scotland ’ s choice between civil society and londýnskými financiers , and with grimasou fell into the trap .	This forced Darling to choose between Scottish civil society and London bankers, and this situation made him grimace.	-1.17610367752943	0.717948717948718	0.9727237335928183	0.43035398821252896	0.9430122	0.749607503414154	0.8518489	0.8539272	0.585087166424461	0.7557153	0.7387551	0.82187486	0.66749275	-0.5115405321121216
Peskov said that Putin's allusion to the State sovereignty was achieved in the context of wider autonomy, which is already with the leadership of Kiev for several months and that has alleviated concerns about Russian-speaking areas of the threat to the cultural and linguistic rights.	Peskov said Putin's reference to statehood was meant in the context of the broader autonomy that has been discussed for months with the Kiev leadership as it struggles to allay fears in the Russian-speaking areas that their cultural and linguistic rights are in danger.	0.0612749048933136	0.7741935483870968	0.9861545214171722	0.6244261096098136	0.9850686	0.8489158153533936	0.93463886	0.9581863	0.6645859930453364	0.8798773	0.9282204	0.9167543	0.80677056	0.15126551687717438
Defenzíva Sigmy of Opava much let the exception was Mikulův RAID from 11. minutes, which, however, cover the goalie Reichl.	Sigma's defense did not allow Opava much, but an exception was Mikul's shot from the 11th minute, which, however, was blocked by goalkeeper Riechl.	-1.11001915581345	0.7391304347826086	0.9750985565945693	0.3870967741935484	0.95412487	0.7548418045043945	0.88991237	0.81463253	0.5606617184682222	0.55771714	0.73441076	0.85157496	0.59886354	-0.41784340143203735
18 got out of control , set out from the other zatáčky and into stewartova , thus both cars sent to reimbursement .	18 machine got loose coming out of turn 2 and banged into Stewart, sending both cars against the wall.	-1.14337816315867	0.7692307692307692	0.9643888084959927	0.4762248034116116	0.92986506	0.7318217158317566	0.842874	0.6243742	0.5711652188087681	0.701138	0.7341868	0.74003315	0.50530297	-0.5254240036010742
Afar hose looks still like a thin jednorozměrný line.	From a distance, the hose still appears as a thin one-dimensional line.	-0.974794476640863	0.8181818181818181	0.95161138596805	0.42857142857142855	0.8943562	0.7792068719863892	0.8675545	0.86302996	0.5746970536010695	0.90680426	0.68826807	0.7611005	0.9371099	-0.26260945200920105
A man named Chen, according to the New China News Agency morning forcibly entered the primary school buildings and attacked around 10: 30 local time.	According to the New China agency, the man, named Chen entered an elementary school building by force in the morning and attacked at around 10:30 a.m. local time.	0.394588284842489	0.6909090909090909	0.9826797729704148	0.5806451612903226	0.9796259	0.8590593338012695	0.9125171	0.9595995	0.6733927296678789	0.95914567	0.94925165	0.97042525	0.9648509	0.3199070692062378
Norwegian Cruise headquartered in Miami operates thirteen cruise ships on voyages in North America, the Mediterranean and the Baltic Sea, Central America and the Caribbean.	Miami-based Norwegian Cruise operates 13 cruise ships in routes spanning North America, the Mediterranean, the Baltic, Central America and the Caribbean.	0.802029882930208	0.7234042553191489	0.9844354177036001	0.7095363493737259	0.9854256	0.9286805987358093	0.95891875	0.96129924	0.7568902034537857	0.96204823	0.9786582	0.9621432	0.9623963	0.5392231941223145
A federal judge on Sunday temporarily blocked the Louisiana law, which, according to lawyers probably closed all five clinics performing abortions in the state.	A U.S. federal judge on Sunday temporarily blocked enforcement of a Louisiana law that advocates say would likely have closed all five abortion clinics in the state.	0.290841004543685	0.7692307692307692	0.9818365906050147	0.6071428571428571	0.9652839	0.8758903741836548	0.9412483	0.96375585	0.6916160025398667	0.9818959	0.9445466	0.9573896	0.9808842	0.5022156834602356
Stewart continued, but withdrew on 21. instead.	Stewart carried on but dropped back to 21st.	-0.266928304084635	0.8	0.9301244891087699	0.4444444444444444	0.8936281	0.8137611746788025	0.84428215	0.9006522	0.589938156206254	0.79914343	0.49230874	0.90308106	0.82919174	0.18136098980903625
Why is it such a difference?	Why such a difference?	0.943157336956518	0.8	0.9611018490283207	0.6703200460356393	0.9490439	0.9093350172042847	0.94561654	0.98616695	0.7026775473331933	0.98234767	0.8797689	0.97800595	0.9848252	0.4732619524002075
With the French, to whom he was married for 25 years, are still good friends.	He's still very good friends with French, to whom he was married for 25 years.	-0.0622779743596487	0.7741935483870968	0.9846042608559332	0.7777777777777778	0.9809903	0.8857840895652771	0.8201792	0.95711565	0.6829172276497983	0.9834543	0.87088025	0.94211894	0.98012877	0.2872810959815979
My older brothers Seymour and Hilton - when I was a child , are already adults - with it went into the bar and discussed matters such as shape a glass of beer or the beauty of the passage in cricket .	My older brothers Seymour and Hilton - who were grown-up when I was a kid - went to the pub with him and talked about things like the shape of the beer glass, the beauty of the stroke in cricket.	0.449355979364897	0.7792207792207793	0.9855143113957325	0.6666666666666666	0.97710836	0.8749057054519653	0.93821985	0.93277884	0.6724279218243886	0.90281785	0.89733356	0.9368148	0.93975365	-0.01756506785750389
""" the fact is that we have not found any money for him , ' the Commissioner said ."	"""It's a fact that we did not find any money on him,"" the commissioner said."	0.0194583582832617	0.9032258064516129	0.9754448874194022	0.6	0.97504884	0.8878273367881775	0.94116884	0.9842275	0.6844484652104921	0.9477624	0.8828543	0.9573936	0.89125323	0.6208562850952148
Abbott began to meet the sisters from the charity Macmillan and one told him to contact a lawyer.	Suddenly Abbott was plunged into meetings with Macmillan nurses, one of whom suggested that he should get in touch with a lawyer.	-0.0631049486472723	0.75	0.9372116893859286	0.25	0.92425764	0.770976185798645	0.87099636	0.74179065	0.5909088591729607	0.8570838	0.8664656	0.8018001	0.8318292	0.0981258898973465
The winner then bought the rental for a lump sum of CZK 1000 per year.	The winner then got to manage the locations for a flat fee of CZK 1,000 per year.	-0.105673014426818	0.7878787878787878	0.9632872216239119	0.6111111111111112	0.95542896	0.8848716616630554	0.8903967	0.8090546	0.6826008536102552	0.91173804	0.93078536	0.8645196	0.8245867	0.19047725200653076
For companies in virginii and D.C. represents a real estate almost half of the state and local taxation .	Virginia and D.C. firms pay nearly half of their state and local tax bills in the form of property taxes.	-1.0851328146992	0.7	0.9655781366495688	0.47619047619047616	0.9434035	0.7968501448631287	0.84862465	0.83088636	0.5937734206050959	0.93567413	0.71214384	0.8715019	0.88713104	-0.29533088207244873
Not a single day passes to nevzpomínali on the tragedy.	There is no single day when we do not recall this tragedy.	-0.583605590033864	0.7272727272727273	0.8911465945280633	0.30769230769230765	0.874109	0.7400572299957275	0.8201631	0.86791193	0.5674060687464562	0.8095554	0.71668416	0.8001975	0.8946165	-0.19153624773025513
A judge temporarily blocked a law that could close the all potratový kliniks in Louisiana.	Judge temporarily blocks law that could close all Louisiana abortion clinics	-0.577035943848387	0.8461538461538461	0.9507524953856262	0.4039231756892703	0.88798106	0.8218628168106079	0.93755543	0.865512	0.61769003212293	0.90185434	0.80272734	0.87549144	0.9654005	-0.504808783531189
I don't think it's such a difference, rather depends on us, how to roughhouse with it.	I wouldn't say that it's such a difference, but it depends on how we battle.	-0.344770214630609	0.8571428571428572	0.9667987534048585	0.6158494284883879	0.96538377	0.8371172547340393	0.7696825	0.75843537	0.6347404803379686	0.8007573	0.7873234	0.8139854	0.6283088	-0.2668779790401459
Firstly, the universe has three large, distant echoes of spatial dimensions (of which we have drawn only two), while the hose has a large dimension only one.	First, the universe has three large spatial dimensions far sprawling from each other (of which we have drawn only two), and only hose has a large dimension.	0.289414225534663	0.7407407407407407	0.9894836370628657	0.7572134644346439	0.9884069	0.8873311877250671	0.94931734	0.9597242	0.7121978677992216	0.93844616	0.949812	0.9804685	0.9234143	-0.00695241242647171
Time passes on the East differently than in the West.	Time apparently passes differently in the East than in the West.	0.608646861971195	0.7619047619047619	0.9732156654307265	0.8333333333333334	0.98408633	0.9308158755302429	0.93910086	0.9482664	0.7346450138872005	0.97867423	0.9561046	0.9259855	0.9859577	0.6830400228500366
This is especially important when you shoot with the outdoor camera: Such devices typically have a strong and wide-angle lenses, which means that if you want to fill the photo frame, you have to get closer to objects.	It's particularly important if you're shooting with an action cam: These devices often have a fixed, wide angle lens, which means you have to get closer to your subjects if you want them to fill the picture frame.	0.536046643285897	0.8607594936708861	0.9857085315831486	0.5681818181818182	0.98346066	0.8902413249015808	0.8938544	0.86135066	0.7054220175036741	0.84962386	0.95979166	0.8657813	0.8281845	0.3049653172492981
The trial will continue with the hradeckého court on Tuesday the testimonies of judicial experts.	The main hearing will continue at the court in Hradec on Tuesday with testimony from court experts.	-0.0591466699852152	0.875	0.9702307920526195	0.5555555555555556	0.95729506	0.8425659537315369	0.8924769	0.81547344	0.6732392123648543	0.9544886	0.89876944	0.8850784	0.9457856	0.15030428767204285
Neomluvená absence in credit worksheet does not have the same consequences as 53 (e.g. inability to receive material security in unemployment), however, is the increased difficulty of finding a new job.	An inexcusable absence in your records will not have the same consequences as Section 53 (such as the inability to collect unemployment benefits), even though it hinders your ability to seek new employment.	-0.490092955889545	0.7692307692307692	0.9764931136295474	0.4864864864864865	0.96090233	0.7940700054168701	0.86058784	0.7354971	0.5948684338721233	0.8523209	0.81333727	0.8081218	0.8603577	-0.08145841956138611
The previous tweet published the unflattering, humorous image of the State attorney Travis County Rosemary Lehmbergové, who, in April 2013, was condemned to drive in drunkenness.	The earlier tweet posted an unflattering mock image of Travis County District Attorney Rosemary Lehmberg, who was convicted of drunken driving in April 2013.	-0.0269382649913876	0.84	0.9750730159991159	0.47599209633492456	0.9528973	0.879612147808075	0.95389336	0.9393316	0.6946426157892294	0.9511098	0.95781404	0.9499967	0.92979795	0.37586885690689087
Residence pig in ipswichi for Sale	Ipswich 'pig in residence' house for sale	-0.759424876954124	0.9230769230769231	0.8901549507697475	0.25	0.8795088	0.715100884437561	0.8684331	0.83640957	0.6385239479033612	0.9439642	0.8013653	0.7934586	0.89937186	-0.17529435455799103
Nevertheless, it is concrete and quite acceptable.	Nonetheless, it is specific and entirely acceptable.	0.699690606710026	1.0	0.9459678961156331	0.6666666666666666	0.96577585	0.9353280067443848	0.95987177	0.8474243	0.673679613353292	0.7951164	0.8596737	0.90592784	0.68374306	0.5988377928733826
In a current time, prohibition of gambling applies in for example Prague 2 or Prague 12.	There is currently a ban on gambling halls in locations such as Prague 2 and Prague 12.	0.278984810996209	0.7878787878787878	0.941275194907428	0.4444444444444444	0.9198487	0.8313812017440796	0.8839495	0.8641113	0.6272176763340945	0.82898563	0.7558671	0.89990944	0.8723051	0.34822821617126465
