The man hit the other man with a stick.	The man spanked the other man with a stick.	4.200	1.0	0.9925389029386291	0.9	0.9812711	0.9573376774787903	0.97220325	0.91012114	0.786142046445196	0.91331166	0.9468384	0.97815055	0.94248974	0.45957088470458984
A woman picks up and holds a baby kangaroo.	A woman picks up and holds a baby kangaroo in her arms.	4.600	0.8571428571428572	0.977225977212873	0.7692307692307693	0.9780835	0.9539529085159302	0.91411024	0.9560441	0.7426287131047656	0.98508525	0.95924884	0.94770974	0.9874991	0.5776501297950745
A man is playing a flute.	A man is playing a bamboo flute.	3.867	0.9230769230769231	0.9945666777768404	0.875	0.98052245	0.9484315514564514	0.8653136	0.8410494	0.79042681842699	0.9302073	0.98059285	0.9052304	0.89007145	0.4924379587173462
A person is folding a piece of paper.	Someone is folding a piece of paper.	4.667	0.9333333333333333	0.9891928992974278	0.772184789761521	0.97944665	0.9505714774131775	0.9573994	0.96387655	0.7129786860395042	0.98485744	0.8932762	0.9018949	0.98817974	0.7464689016342163
A man is running on the road.	A panda dog is running on the road.	1.667	0.9333333333333333	0.9872969511903422	0.7777777777777778	0.9538409	0.9153125286102295	0.82865137	0.6720929	0.6664264653060037	0.70319694	0.864283	0.669008	0.4055803	-0.6655915975570679
A dog is trying to get bacon off his back.	A dog is trying to eat the bacon on its back.	3.750	0.9523809523809523	0.93854533416305	0.6666666666666666	0.93846834	0.9436465501785278	0.9168241	0.9590202	0.7095092818680676	0.913569	0.9492504	0.9167724	0.85046035	-0.03818856179714203
The polar bear is sliding on the snow.	A polar bear is sliding across the snow.	5.000	1.0	0.9525098151340607	0.7777777777777778	0.964536	0.9506136178970337	0.94237584	0.98283327	0.7892872339250278	0.9936934	0.96917355	0.9291669	0.9925756	0.6429417133331299
A woman is writing.	A woman is swimming.	0.500	1.0	0.9722389025866098	0.8	0.91644293	0.9464735984802246	0.71526116	0.40315175	0.7216405592947545	0.35885435	0.9045179	0.7691809	0.09926767	-0.9376184344291687
A cat is rubbing against baby's face.	A cat is rubbing against a baby.	3.800	0.9333333333333333	0.9712900395647215	0.772184789761521	0.9635294	0.914262592792511	0.8905056	0.9224102	0.6983088411577718	0.98667705	0.85356516	0.8947039	0.9158251	0.203055277466774
The man is riding a horse.	A man is riding on a horse.	5.000	0.9230769230769231	0.9762883007952662	0.75	0.97017825	0.9142076373100281	0.9314538	0.982894	0.6846647873319269	0.9875664	0.91261876	0.947572	0.99225694	0.4195762872695923
A man pours oil into a pot.	A man pours wine in a pot.	3.200	0.8571428571428572	0.9430515836353236	0.75	0.9439535	0.9489234685897827	0.8175266	0.6286349	0.7615750090879165	0.76183313	0.96164197	0.8256759	0.7105325	0.09924502670764923
A man is playing a guitar.	A girl is playing a guitar.	2.800	1.0	0.9894242595589251	0.8571428571428571	0.97530854	0.9676956534385681	0.94884425	0.827676	0.7762984292519336	0.6447216	0.96070796	0.7933937	0.57189023	-0.19572655856609344
A panda is sliding down a slide.	A panda slides down a slide.	4.600	0.9230769230769231	0.9943132723801366	0.7430381997858699	0.96400285	0.9082798957824707	0.93492305	0.9734616	0.7552894991659699	0.99043775	0.96786326	0.98150337	0.9936883	0.559177577495575
A woman is eating something.	A woman is eating meat.	3.000	1.0	0.9814087186370352	0.8333333333333334	0.94908315	0.9457085132598877	0.83097076	0.6998306	0.7667862707662151	0.7759997	0.94706994	0.8718485	0.6619361	0.1708904504776001
A woman peels a potato.	A woman is peeling a potato.	5.000	0.9090909090909091	0.9940811353446416	0.7142857142857143	0.9668197	0.9432297348976135	0.8807934	0.9724947	0.7531113790074646	0.9781458	0.9053593	0.9865256	0.96737653	0.46463578939437866
The boy fell off his bike.	A boy falls off his bike.	4.800	1.0	0.9582270874496193	0.7142857142857143	0.9371532	0.8976828455924988	0.93309206	0.9465768	0.6945475791936295	0.98348475	0.806039	0.8918422	0.986221	0.6139402985572815
The woman is playing the flute.	A woman is playing a flute.	5.000	1.0	0.9317630100260036	0.7142857142857143	0.9050048	0.9262586832046509	0.90698	0.98670524	0.7376639604171897	0.99100006	0.9295689	0.9320427	0.99579805	0.5226064324378967
A rabbit is running from an eagle.	A hare is running from a eagle.	4.200	1.0	0.9882823771932059	0.75	0.95198554	0.9165589809417725	0.9401288	0.8003778	0.7587382330545382	0.93616015	0.8750014	0.97613204	0.9142846	0.35328102111816406
The woman is frying a breaded pork chop.	A woman is cooking a breaded pork chop.	4.200	1.0	0.9836066802026249	0.7777777777777778	0.9728094	0.9252755641937256	0.94148463	0.9605778	0.750648227773175	0.98644274	0.95608485	0.92658967	0.97556275	0.3171985447406769
A girl is flying a kite.	A girl running is flying a kite.	4.000	0.9230769230769231	0.9927665562304178	0.875	0.980814	0.9513024091720581	0.94604737	0.831052	0.8127839688471571	0.94249827	0.9642404	0.90837294	0.930611	-0.005160193890333176
A man is riding a mechanical bull.	A man rode a mechanical bull.	4.000	0.9230769230769231	0.984808279515047	0.7430381997858699	0.9613693	0.9360453486442566	0.8734526	0.958768	0.7269745638724165	0.9842673	0.89044136	0.9471686	0.9861533	0.5410925149917603
The man is playing the guitar.	A man is playing a guitar.	4.909	1.0	0.9298359924712245	0.7142857142857143	0.90344906	0.9013904333114624	0.9104438	0.9861524	0.6959067592765457	0.984064	0.90308267	0.9332238	0.9894969	0.49692100286483765
A woman is dancing and singing with other women.	A woman is dancing and singing in the rain.	3.000	1.0	0.9573876234701943	0.7	0.9375325	0.8887523412704468	0.83958375	0.7096731	0.6951527956799802	0.7458168	0.9083612	0.754386	0.6276947	-0.8083624839782715
A man is slicing a bun.	A man is slicing an onion.	2.400	1.0	0.9849867535643031	0.7142857142857143	0.93108296	0.8862773180007935	0.7662253	0.6072792	0.7877843164043765	0.8113569	0.96196616	0.90261763	0.6275371	-0.17199431359767914
A man is pouring oil into a pan.	A man is pouring oil into a skillet.	4.200	1.0	0.994425789042083	0.8888888888888888	0.9724291	0.9479042291641235	0.88382167	0.8762855	0.8086468088496729	0.9410981	0.96802545	0.98880625	0.9612577	0.21662117540836334
A lion is playing with people.	A lion is playing with two men.	3.400	0.9230769230769231	0.9678769273001309	0.75	0.9371994	0.9381906986236572	0.8681972	0.87962514	0.7296503307666841	0.9064344	0.9370379	0.7955118	0.72566277	-0.06371868401765823
A dog rides a skateboard.	A dog is riding a skateboard.	5.000	0.9090909090909091	0.9878516761405145	0.7142857142857143	0.9562914	0.9141042232513428	0.9558989	0.99128383	0.7333133510914976	0.9948334	0.9665535	0.9855365	0.9923513	0.37560901045799255
Someone is carving a statue.	A man is carving a statue.	3.750	0.9090909090909091	0.978440996927242	0.7142857142857143	0.94989175	0.9208477139472961	0.91166013	0.84454226	0.7179012526306972	0.8768033	0.89692414	0.8510222	0.92826754	0.5959647297859192
A woman is slicing an onion.	A man is cutting an onion.	2.750	1.0	0.9834769414500327	0.7142857142857143	0.9624076	0.9084253907203674	0.91119224	0.78000253	0.793858145244437	0.69525385	0.96037287	0.81677914	0.7428211	0.16616472601890564
A woman peels shrimp.	A woman is peeling shrimp.	5.000	0.8888888888888888	0.9922359661247925	0.6666666666666666	0.945942	0.9026166200637817	0.88512236	0.956307	0.7198998319119896	0.96814716	0.8749564	0.98096466	0.92451173	0.46463721990585327
A woman is frying fish.	A woman is cooking fish.	4.000	1.0	0.9916329427390375	0.8333333333333334	0.97277	0.927117645740509	0.87703776	0.9298134	0.8091016911006071	0.96876174	0.97575724	0.95577997	0.88663656	0.2926305830478668
A woman is playing an electric guitar.	A woman is playing a guitar.	3.600	0.9230769230769231	0.9897063895434057	0.7430381997858699	0.94681376	0.9743799567222595	0.91419727	0.89346284	0.8125696413332372	0.89760524	0.98614556	0.8999673	0.8498632	0.5578297972679138
A baby tiger is playing with a ball.	A baby is playing with a doll.	1.600	0.9333333333333333	0.9769335585014821	0.772184789761521	0.96232086	0.9049652218818665	0.84077835	0.39065358	0.6934506327448712	0.4343021	0.9321043	0.8211228	0.45033866	-0.7511505484580994
A person is slicing a tomato.	A person is slicing some meat.	1.750	1.0	0.9532609691205078	0.7142857142857143	0.93944544	0.9406481385231018	0.8065414	0.5121116	0.7598647199371443	0.6721784	0.9178979	0.7538631	0.30823615	0.1949939727783203
A person cuts an onion.	A person is cutting an onion.	5.000	0.9090909090909091	0.9781404782939056	0.7142857142857143	0.95962775	0.9286899566650391	0.9673738	0.9861372	0.7661317766100906	0.97000295	0.95666504	0.98438406	0.98809093	0.47054538130760193
A man is playing the piano.	A woman is playing the violin.	1.000	1.0	0.9851026020539324	0.7142857142857143	0.97078025	0.9635328054428101	0.7759691	0.64820236	0.7658072241244143	0.27223548	0.9565597	0.725201	0.20536979	-0.05172772705554962
A woman is playing the flute.	A man is playing the guitar.	1.000	1.0	0.9844561293438929	0.7142857142857143	0.9520018	0.9568777084350586	0.7819075	0.48319808	0.7378556531700874	0.11029995	0.94421357	0.71403027	0.16015965	-0.1413419544696808
A man is cutting up a potato.	A man is cutting up carrots.	2.375	0.9230769230769231	0.9867479486801488	0.7430381997858699	0.96844023	0.912308394908905	0.8030514	0.798433	0.7693265724690089	0.8194616	0.95412105	0.9511567	0.4810572	0.03561476618051529
A kid is playing guitar.	A boy is playing a guitar.	3.800	0.9090909090909091	0.9793246622516671	0.7142857142857143	0.9571275	0.9165608882904053	0.9298327	0.94934297	0.7576253855907674	0.915633	0.9545715	0.9745152	0.87374765	0.6786410808563232
A boy is playing guitar.	A man is playing a guitar.	3.200	0.9090909090909091	0.9780476092064588	0.7142857142857143	0.9553692	0.918237566947937	0.91843885	0.9319736	0.7256650204723303	0.96172065	0.9637088	0.89947766	0.7507675	0.31181567907333374
A man is playing guitar.	A boy is playing a guitar.	3.200	0.9090909090909091	0.9819673104938308	0.7142857142857143	0.95767117	0.9374513626098633	0.91124535	0.9333157	0.7477851524413583	0.95482	0.9540583	0.8955431	0.75067955	0.35037845373153687
A little boy is playing a keyboard.	A boy is playing key board.	4.400	0.9230769230769231	0.9712175103983908	0.6191984998215584	0.9124948	0.9110018610954285	0.8402917	0.8272792	0.656941185946821	0.6885464	0.8711748	0.88157254	0.86338145	-0.2864188849925995
A man is playing a guitar.	A man is playing an electric guitar.	3.750	0.9230769230769231	0.989255582007588	0.75	0.9468943	0.9698477387428284	0.91359085	0.88466567	0.8027049532736905	0.89190406	0.98366404	0.8852967	0.8275125	0.46429845690727234
A dog licks a baby.	A dog is licking a baby.	4.750	0.9090909090909091	0.9896962294102031	0.7142857142857143	0.9530952	0.917453408241272	0.8617267	0.94920886	0.7440725016324327	0.9742782	0.9637376	0.9857861	0.98260915	0.44038721919059753
A woman is slicing an onion.	A man is cutting and onion.	3.200	0.8333333333333334	0.9526064999846325	0.5714285714285714	0.9194275	0.8432669043540955	0.8138216	0.70083725	0.6961044074811605	0.66764665	0.89208657	0.74275625	0.74192053	-0.5367922186851501
A man is playing the guitar.	A man is playing the drums.	1.556	1.0	0.9918212367075518	0.8571428571428571	0.987012	0.981839120388031	0.796792	0.5614885	0.8092152413580102	0.38442087	0.9703542	0.84524643	0.38244167	0.24129188060760498
A woman is slicing a pepper.	A woman is cutting a red pepper.	3.938	0.9230769230769231	0.9881087170135401	0.75	0.9644831	0.9283206462860107	0.8633341	0.8217909	0.7893703391963662	0.86249113	0.9774024	0.87463605	0.940393	0.322701632976532
A man is playing the drums.	A man plays the drum.	5.000	0.9090909090909091	0.9794379594162719	0.5643211499270759	0.9501185	0.9356440901756287	0.9081244	0.97376305	0.7212587474734368	0.95172346	0.93273556	0.97674274	0.97724587	0.5700917840003967
A woman rides a horse.	A woman is riding a horse.	5.000	0.9090909090909091	0.9880799889118737	0.7142857142857143	0.9586616	0.9354221820831299	0.9635378	0.9900377	0.7528336612686712	0.9956592	0.9558052	0.98804885	0.9958168	0.5314667820930481
A man is eating a banana by a tree.	A man is eating a banana.	4.000	0.8	0.9791894903313084	0.6514390575310556	0.9747975	0.9449259042739868	0.89897305	0.9331055	0.7442051575071181	0.948178	0.95490247	0.8597482	0.93355954	0.14524996280670166
A cat is playing a key board.	A man is playing two keyboards.	1.600	0.9230769230769231	0.9364402473296902	0.4953587998572467	0.873105	0.8632267713546753	0.7461011	0.60814315	0.6068167652024655	0.45556837	0.8374307	0.5912365	0.38697898	-0.909406304359436
A man chops down a tree with an axe.	A man cut a tree with an axe.	4.750	0.8235294117647058	0.9792177311574543	0.7954127260572175	0.97212297	0.9261419773101807	0.9306893	0.9502311	0.751189745967791	0.9741106	0.92336416	0.96602297	0.9877841	0.5690868496894836
A kid plays with a toy phone.	A little boy plays with a toy phone.	3.500	0.9333333333333333	0.9875640972029821	0.7777777777777778	0.97083175	0.940994381904602	0.96080756	0.94204056	0.8017346759044273	0.91781485	0.98227984	0.9630004	0.9291549	0.7645739316940308
A man is riding a motorcycle.	A man is riding a horse.	1.400	1.0	0.989102600130516	0.8571428571428571	0.96868145	0.9629356861114502	0.8552567	0.60606116	0.7550436370798768	0.5648221	0.95288783	0.8213979	0.3998058	0.3815746605396271
A man is riding a motorcycle.	A man is riding a horse.	1.400	1.0	0.989102600130516	0.8571428571428571	0.96868145	0.9629356861114502	0.8552568	0.60606116	0.7550436370798768	0.5648221	0.95288783	0.8213979	0.3998058	0.3815746605396271
A squirrel is spinning around in circles.	A squirrel runs around in circles.	4.000	0.9230769230769231	0.9826430724249187	0.7430381997858699	0.9502773	0.9449980854988098	0.9518208	0.8884465	0.727394960592731	0.9504278	0.9480791	0.9683101	0.9723812	0.32840868830680847
A man and a woman are kissing.	A man and woman kiss.	5.000	0.8333333333333334	0.9697163065218359	0.5971094254781577	0.9506534	0.8883087635040283	0.9144643	0.9708101	0.6656342637214925	0.9764389	0.81050193	0.94517505	0.9922068	0.2793985903263092
A man is getting into a car.	A man is getting into a car in a garage.	3.833	0.8235294117647058	0.9824836466731736	0.7272727272727273	0.98270726	0.9650998711585999	0.8963701	0.8429075	0.7526270203528824	0.8136945	0.9521749	0.8710494	0.8509696	0.5823712348937988
A man is dancing.	A man is talking.	0.600	1.0	0.9747381291018132	0.8	0.9394289	0.9485031366348267	0.74848896	0.428103	0.7303755803400687	0.47646946	0.9133606	0.76579905	0.091930844	-0.34571465849876404
A man is playing the guitar and singing.	A man is playing the guitar.	2.917	0.8571428571428572	0.9816887280765818	0.7514772930752859	0.97545207	0.954094648361206	0.85652643	0.8801046	0.7683404777194524	0.9078805	0.9756366	0.8662837	0.663005	0.31210699677467346
A person is cutting mushrooms.	A person is cutting mushrooms with a knife.	4.200	0.7692307692307692	0.9620252071923865	0.6666666666666666	0.96229714	0.9242902994155884	0.85306555	0.91357756	0.7050320606245504	0.88998723	0.93897915	0.88549125	0.92971206	0.2647586762905121
A tiger cub is making a sound.	A tiger is walking around.	2.000	0.8333333333333334	0.9355146839696706	0.47768754038252614	0.88233036	0.8385283946990967	0.676753	0.6258615	0.6347056364237706	0.6469372	0.8733738	0.6582447	0.5316947	-0.7582311034202576
A person is slicing onions.	A person is peeling an onion.	2.600	0.9090909090909091	0.9751324748588347	0.5714285714285714	0.9298631	0.8779608607292175	0.88903356	0.96352464	0.7430522311300347	0.8186701	0.93392175	0.9600489	0.80830896	0.29473644495010376
A man is playing the piano.	A man is playing the trumpet.	1.600	1.0	0.992835113339694	0.8571428571428571	0.9807488	0.9732071161270142	0.8105783	0.67975634	0.8024615839078127	0.2515904	0.9518883	0.87367624	0.29798636	-0.15824663639068604
A woman is peeling a potato.	A woman is peeling an apple.	2.000	1.0	0.9859079783537569	0.7142857142857143	0.9318831	0.9342547059059143	0.85023344	0.6502913	0.8099300859405613	0.69325364	0.9689821	0.92750245	0.41580302	0.19458597898483276
A pankda is eating bamboo.	A panda bear is eating some bamboo.	4.200	0.8333333333333334	0.9590802699034218	0.625	0.9160624	0.9148476719856262	0.87147635	0.84987473	0.6475909690348631	0.55805963	0.7260502	0.78630334	0.8535708	-0.2823535203933716
A person is peeling an onion.	A person is peeling an eggplant.	2.000	1.0	0.9890120008834608	0.8571428571428571	0.980743	0.8909305334091187	0.8027781	0.73961574	0.7924614713516971	0.7370808	0.9253476	0.9403792	0.55698395	-0.39002999663352966
A monkey pushes another monkey.	The monkey pushed the other monkey.	4.800	0.9090909090909091	0.8750118202136397	0.42857142857142855	0.8471245	0.8789836168289185	0.876565	0.9496096	0.6563149509349469	0.9417879	0.7263087	0.89479023	0.97009873	0.20582209527492523
A squirrel runs around in circles.	A squirrel is moving in circles.	4.400	1.0	0.9464277207229382	0.7142857142857143	0.92294097	0.9119092226028442	0.9351775	0.8416084	0.7241105409544746	0.95268214	0.92032856	0.93369687	0.9737332	0.46355023980140686
A man is tying his shoe.	A man ties his shoe.	5.000	0.9090909090909091	0.9645861398533037	0.7054014374088451	0.9361633	0.9138494729995728	0.7759157	0.9224743	0.7280846882415628	0.9711988	0.89623165	0.980434	0.9803899	0.502060055732727
A boy is singing and playing the piano.	A boy is playing the piano.	3.000	0.8571428571428572	0.9811085398188877	0.7514772930752859	0.97681445	0.959247350692749	0.90697193	0.8815846	0.7807410700961052	0.91955835	0.98014885	0.8857743	0.73241204	0.40841466188430786
A dog is eating water melon.	A dog is eating a piece of watermelon.	4.250	0.8571428571428572	0.9607232831776478	0.5555555555555556	0.91197413	0.8892998695373535	0.9269883	0.8838019	0.7079338891539257	0.9467374	0.9411845	0.872705	0.94780284	0.4467133581638336
A woman is chopping broccoli.	A woman is chopping broccoli with a knife.	4.250	0.7692307692307692	0.9692980954058538	0.6666666666666666	0.96227586	0.9351645708084106	0.86788946	0.8962315	0.7301544103859782	0.97388786	0.9756707	0.9064025	0.9651209	0.5469899773597717
A man is peeling a potato.	A man peeled a potatoe.	3.800	0.9090909090909091	0.9704007030277826	0.5643211499270759	0.94361496	0.8556262850761414	0.7827625	0.9191487	0.6545205857147891	0.93873864	0.84327114	0.9400167	0.9431	-0.33710992336273193
A woman is playing a guitar.	A man plays a guitar.	2.400	0.9090909090909091	0.9790171255897046	0.5643211499270759	0.9459003	0.9409302473068237	0.8010984	0.8449845	0.6979494863359524	0.6165204	0.9492959	0.83343035	0.5554636	0.11811777949333191
A woman is slicing tomato.	A man is slicing onion.	1.600	1.0	0.9723461647629041	0.6666666666666666	0.9447721	0.8209006786346436	0.75245196	0.56421703	0.7697912009910809	0.6210904	0.9656944	0.6999641	0.5086285	-0.02174733579158783
A man swims underwater.	A woman is swimming underwater.	2.000	0.8888888888888888	0.9684023039947761	0.5	0.911443	0.9171448945999146	0.8859076	0.84933627	0.6956960775376639	0.70297027	0.9226419	0.83835334	0.58136886	0.00467132031917572
A man and woman are talking.	A man and woman is eating.	1.600	1.0	0.9789114954720574	0.7142857142857143	0.9415884	0.9442439079284668	0.8294118	0.54590166	0.7405776071209127	0.617847	0.91765064	0.80434686	0.3804531	-0.5027586817741394
A small dog is chasing a yoga ball.	A dog is chasing a ball.	4.000	0.8571428571428572	0.9880382578379516	0.7514772930752859	0.9687908	0.9186237454414368	0.85047406	0.6668639	0.6912348835823519	0.7814774	0.9386314	0.68989253	0.76356655	-0.07450300455093384
The men are playing cricket.	The men are playing basketball.	2.200	1.0	0.9849964488163865	0.8333333333333334	0.9528923	0.9562534689903259	0.76975644	0.59045064	0.7077605743601423	0.34093264	0.8765902	0.864515	0.40579677	-0.5327053666114807
A man rides off on a motorcycle.	A man is riding on a motorcycle.	4.400	0.7142857142857143	0.966823809590591	0.75	0.9514529	0.9087377190589905	0.9558128	0.9545909	0.7677767420535968	0.95595664	0.9501943	0.9728083	0.9435198	0.5948198437690735
A man is playing a guitar.	A man is singing and playing a guitar.	3.600	0.8571428571428572	0.9806794286892533	0.7777777777777778	0.9731096	0.9552519917488098	0.90390974	0.88327265	0.7709825402065993	0.9018178	0.98072904	0.867536	0.706686	0.28139811754226685
The man talked on the telephone.	The man is talking on the phone.	3.600	0.9230769230769231	0.9696020295698805	0.625	0.9550071	0.9135760068893433	0.92388713	0.95486176	0.6878713618712212	0.9438651	0.88085973	0.9128728	0.89183867	0.6153832077980042
A man is fishing.	A man is exercising.	0.500	1.0	0.9797381339619248	0.8	0.926937	0.8438424468040466	0.70493764	0.4538062	0.6881163186803927	0.37389588	0.8758672	0.7715701	0.15724044	-1.0422533750534058
A man is levitating.	A man is talking.	0.800	1.0	0.9674992095580469	0.8	0.9413131	0.8386309742927551	0.7137773	0.52304536	0.6755201272502968	0.5026949	0.7800398	0.7668749	0.19463073	-0.7000558972358704
Two boys are driving.	Two bays are dancing.	0.600	1.0	0.9402220538951689	0.6	0.8556393	0.875373363494873	0.66083956	0.28801093	0.5801850243424024	0.25386137	0.64772236	0.6739635	0.21294771	-1.6365175247192383
A man is riding on a horse.	A girl is riding a horse.	2.600	0.9230769230769231	0.9810282908666701	0.7430381997858699	0.9618597	0.9462247490882874	0.88272214	0.7992079	0.730304625615139	0.7217678	0.945612	0.72523606	0.57399267	-0.3379524350166321
A man is riding a bicycle.	A monkey is riding a bike.	2.000	1.0	0.9801302605329898	0.7142857142857143	0.9601772	0.9225454926490784	0.87827873	0.7126364	0.7385222865307757	0.59782505	0.87106955	0.7825613	0.511453	-0.31379234790802
A man is slicing potatoes.	A woman is peeling potato.	2.200	1.0	0.9751575851718868	0.5	0.9231595	0.8914684057235718	0.81816477	0.7802068	0.7569582530367809	0.684634	0.94313824	0.7598137	0.6202456	0.020142558962106705
A woman is peeling a potato.	A man is slicing potato.	2.400	0.9090909090909091	0.9757726218012142	0.5643211499270759	0.93437916	0.8823690414428711	0.76148874	0.7780483	0.7279667662147369	0.71429104	0.95424527	0.75920904	0.66181695	-0.07500606775283813
A man is playing a guitar.	Someoen is playing guitar.	3.600	0.8	0.933522405936969	0.5362560368285115	0.8503684	0.7769991755485535	0.8777406	0.8094753	0.5778071757876673	0.8899029	0.68644	0.6822961	0.82116705	-0.9253845810890198
A woman is slicing a leek.	A woman is slicing ginger.	2.200	0.9090909090909091	0.9727355443568297	0.7054014374088451	0.9458358	0.9160993099212646	0.82092875	0.6840747	0.7060864050002701	0.78547424	0.8991598	0.9323125	0.5496378	-0.22279980778694153
The man cut a paper plate.	A man is cutting a paper plate.	4.800	0.9230769230769231	0.9640844195109427	0.625	0.94714314	0.8712471127510071	0.9242742	0.9697705	0.6519195932894841	0.98642194	0.82960457	0.93191946	0.9776309	0.14210376143455505
The man is playing the guitar.	A man is playing the flute.	1.643	1.0	0.9749082936363621	0.7142857142857143	0.952515	0.9224757552146912	0.78054154	0.6003726	0.6865508068697446	0.35678065	0.88809544	0.81825954	0.40212023	-0.2570103108882904
A man is playing the piano.	The man is playing the violin.	1.750	1.0	0.9707446865490736	0.7142857142857143	0.96697164	0.9351119995117188	0.7856198	0.75904846	0.7059296319750785	0.4698456	0.9089985	0.84496975	0.35959327	-0.09461183845996857
A woman is slicing up some meat.	A woman is breading some meat.	2.250	0.9230769230769231	0.9701314394545177	0.7430381997858699	0.956025	0.9226841330528259	0.9253686	0.92396784	0.7478578307189293	0.85392386	0.9550752	0.9702208	0.6614441	-0.1290617138147354
A man is playing on his keyboard.	A man is playing a keyboard piano.	4.000	1.0	0.9634412749726389	0.75	0.9404759	0.923295795917511	0.88891315	0.85826075	0.7127052160329164	0.86479807	0.9287263	0.87392324	0.89634985	0.1780654788017273
The lady chopped up the green onions.	The lady cut up a green onion.	4.800	1.0	0.963801216246152	0.625	0.94673955	0.9302753210067749	0.89801836	0.9428093	0.780129027212815	0.94307554	0.9275139	0.9511782	0.95640063	0.4876503348350525
Someone is sitring noodles in water.	A woman is boiling noodles in water.	3.200	0.9230769230769231	0.9756635103495878	0.625	0.9396841	0.9086223840713501	0.90492105	0.7215269	0.6560106152301214	0.6847653	0.8938256	0.77107865	0.71224344	0.24061989784240723
Lionel Richie is dancing on the ceiling.	Lionel Ritchie dances while standing on the ceiling.	4.000	0.9333333333333333	0.9570522749254462	0.5555555555555556	0.9264229	0.9179773330688477	0.89683574	0.9147934	0.6678556248530293	0.9201478	0.8565842	0.92780346	0.88059145	-0.07421208918094635
A man is playing a piano.	A person is playing the piano.	4.400	1.0	0.9665604351246708	0.7142857142857143	0.9521279	0.9448937177658081	0.90619695	0.9228198	0.7546403573699206	0.9131239	0.90277654	0.96700156	0.8710314	0.7076950073242188
A woman is playing flute.	A woman plays on a flute.	4.600	0.9090909090909091	0.9587905424990815	0.5714285714285714	0.9325227	0.921745240688324	0.8824705	0.9906541	0.709320430286927	0.98974735	0.946156	0.96413934	0.9967251	0.5043071508407593
A boy is checking a calender.	A boy is looking at a calendar.	3.800	0.9230769230769231	0.9496242751315248	0.625	0.9348366	0.8780705332756042	0.8563311	0.652751	0.6810429281238143	0.55918026	0.8465283	0.8997616	0.72251505	-0.31449785828590393
A woman is cutting an onion.	A woman is chopping onions.	4.800	0.9090909090909091	0.9752808816846701	0.5643211499270759	0.93357307	0.9227578043937683	0.85614896	0.9335091	0.7467068245414623	0.9040058	0.9464417	0.978542	0.9540818	0.5488346815109253
A man is playing guitar.	A man plays a guitar.	4.857	0.8	0.9795821220860755	0.6666666666666666	0.94927365	0.9287841320037842	0.8853595	0.99593896	0.7550430262362797	0.9902002	0.94680184	0.99056065	0.9955283	0.6199273467063904
A woman is using a sewing machine.	A woman is sewing on a machine.	5.000	1.0	0.9798973530793696	0.875	0.97066414	0.9141339659690857	0.82471335	0.93816733	0.7726601432546121	0.97108144	0.9727639	0.86490643	0.9828659	0.43826085329055786
